consent_id,client_id,collecting_org_id,dsa_id,consent_type,status,legal_basis,purpose_codes,data_categories,sharing_scope_type,sharing_scope_agency_ids,given_date,effective_date,expiry_date,withdrawal_date,superseded_date,consent_source,obtained_by_user_id,witness_user_id,consent_document_ref,notes
CNS-00631,CLI-0437,ORG-0008,3,explicit,active,pipa,"coordinated_access,research","demographics,substance_use",limited_agencies,"ORG-0003,ORG-0008,ORG-0004,ORG-0001",2024-12-01,2024-12-01,2026-09-15,,,portal,USR-038,,DOC-74911,
CNS-00632,CLI-0437,ORG-0009,1,implied,active,foippa_statutory,"reporting,coordinated_access",mental_health,no_sharing,,2024-11-30,2024-11-30,2025-07-19,,,portal,USR-010,,DOC-95338,
CNS-00633,CLI-0438,ORG-0003,2,explicit,active,pipa_and_foippa,"reporting,case_mgmt,research",housing_status,all_dsa_agencies,,2025-09-04,2025-09-04,2026-04-27,,,digital_form,USR-024,,DOC-84092,
CNS-00634,CLI-0438,ORG-0004,4,inherited,active,pipa,"reporting,case_mgmt,referrals","substance_use,mental_health,family,financial",single_agency_only,,2023-09-06,2023-09-06,2025-02-06,,,portal,USR-020,,DOC-14043,
CNS-00635,CLI-0438,ORG-0003,1,implied,active,foippa,"reporting,referrals","mental_health,substance_use",all_dsa_agencies,,2026-02-27,2026-02-27,2027-11-08,,,paper,USR-040,USR-020,DOC-47413,RED_FLAG: implied_consent_sensitive
CNS-00636,CLI-0438,ORG-0004,2,implied,superseded,pipa_and_foippa,"reporting,case_mgmt","substance_use,medical,financial,mental_health",limited_agencies,"ORG-0003,ORG-0005,ORG-0007,ORG-0006",2025-10-22,2025-10-22,2027-04-28,,2026-03-27,verbal_logged,USR-006,,DOC-42297,
CNS-00637,CLI-0439,ORG-0009,1,coordinated_access,active,pipa,research,"medical,housing_status,substance_use,mental_health",single_agency_only,,2024-03-05,2024-03-05,2026-02-04,,,digital_form,USR-012,USR-039,DOC-23174,
CNS-00638,CLI-0440,ORG-0009,1,opt_out,active,foippa,coordinated_access,substance_use,no_sharing,,2023-10-25,2023-10-25,2026-03-20,,,verbal_logged,USR-003,,DOC-12985,
CNS-00639,CLI-0441,ORG-0006,2,explicit,expired,foippa,case_mgmt,"financial,substance_use,demographics",limited_agencies,"ORG-0009,ORG-0005,ORG-0008",2023-03-05,2023-03-05,2025-08-12,,,verbal_logged,USR-035,,DOC-39290,
CNS-00640,CLI-0441,ORG-0008,4,explicit,active,pipa_and_foippa,"reporting,case_mgmt","housing_status,substance_use",anonymous_only,,2026-02-02,2026-02-02,2026-11-24,,,verbal_logged,USR-031,,DOC-17486,
CNS-00641,CLI-0442,ORG-0007,1,explicit,active,pipa_and_foippa,research,"demographics,housing_status,substance_use",all_dsa_agencies,,2025-07-29,2025-07-29,2027-02-27,,,digital_form,USR-037,,DOC-67922,
CNS-00642,CLI-0443,ORG-0008,1,explicit,active,foippa_statutory,"coordinated_access,reporting,research","housing_status,demographics,financial,medical",all_dsa_agencies,,2025-02-03,2025-02-03,2026-08-18,,,digital_form,USR-034,,DOC-19035,
CNS-00643,CLI-0443,ORG-0006,3,explicit,active,pipa_and_foippa,"referrals,coordinated_access","medical,housing_status,financial",all_dsa_agencies,,2023-06-02,2023-06-02,2026-03-20,,,portal,USR-022,,DOC-16858,
CNS-00644,CLI-0444,ORG-0002,2,explicit,active,indigenous_governance,referrals,"mental_health,financial,family",all_dsa_agencies,,2025-12-17,2025-12-17,2026-12-07,,,verbal_logged,USR-021,,DOC-12076,
CNS-00645,CLI-0444,ORG-0002,2,explicit,active,indigenous_governance,referrals,"substance_use,medical,demographics",all_dsa_agencies,,2023-03-25,2023-03-25,2026-03-20,,,digital_form,USR-013,USR-034,DOC-25116,
CNS-00646,CLI-0445,ORG-0009,1,implied,superseded,foippa_statutory,,"financial,demographics,mental_health,medical",all_dsa_agencies,,2024-09-27,2024-09-27,2025-11-27,,2025-09-28,digital_form,USR-029,USR-025,DOC-17684,RED_FLAG: foippa_statutory_missing_purpose
CNS-00647,CLI-0446,ORG-0006,4,explicit,active,pipa,"case_mgmt,research",demographics,single_agency_only,,2024-03-20,2024-03-20,2025-12-01,,,digital_form,USR-019,,DOC-64626,
CNS-00648,CLI-0447,ORG-0001,2,explicit,active,pipa,research,"financial,demographics,family",single_agency_only,,2026-03-30,2026-03-30,2026-11-04,,,paper,USR-033,USR-005,DOC-70039,
CNS-00649,CLI-0448,ORG-0002,1,explicit,superseded,pipa_and_foippa,"reporting,referrals","financial,family",all_dsa_agencies,,2025-11-26,2025-11-26,2026-09-20,,2026-02-21,digital_form,USR-004,,DOC-53638,
CNS-00650,CLI-0449,ORG-0004,4,explicit,superseded,foippa,reporting,"substance_use,family",single_agency_only,,2023-06-01,2023-06-01,2024-09-16,,2023-12-03,verbal_logged,USR-028,,DOC-71754,RED_FLAG: scope_mismatch_seeded
CNS-00651,CLI-0450,ORG-0006,1,coordinated_access,active,foippa,reporting,"medical,mental_health,housing_status",single_agency_only,,2024-02-05,2024-02-05,2024-09-07,,,portal,USR-022,,DOC-99271,
CNS-00652,CLI-0451,ORG-0008,2,explicit,active,foippa_statutory,"research,referrals","housing_status,demographics,medical,financial",limited_agencies,"ORG-0006,ORG-0009,ORG-0007",2026-04-19,2026-04-19,2028-04-08,,,digital_form,USR-014,USR-009,DOC-65898,
CNS-00653,CLI-0451,ORG-0001,2,explicit,active,pipa_and_foippa,referrals,demographics,limited_agencies,"ORG-0006,ORG-0007",2024-12-20,2024-12-20,2026-09-29,,,verbal_logged,USR-015,,DOC-60716,
CNS-00654,CLI-0452,ORG-0008,1,inherited,active,indigenous_governance,"case_mgmt,referrals","family,substance_use,financial,housing_status",limited_agencies,"ORG-0007,ORG-0004,ORG-0002",2023-09-15,2023-09-15,2025-03-05,,,verbal_logged,USR-033,USR-037,DOC-95446,
CNS-00655,CLI-0453,ORG-0006,1,explicit,active,pipa,"reporting,coordinated_access,research",housing_status,limited_agencies,"ORG-0008,ORG-0004,ORG-0009",2025-05-06,2025-05-06,2026-09-08,,,verbal_logged,USR-016,,DOC-18000,
CNS-00656,CLI-0454,ORG-0009,1,explicit,active,indigenous_governance,coordinated_access,"demographics,housing_status",all_dsa_agencies,,2024-03-11,2024-03-11,2024-10-02,,,portal,USR-024,USR-004,DOC-55119,
CNS-00657,CLI-0455,ORG-0002,2,explicit,active,pipa_and_foippa,referrals,"financial,mental_health,medical,housing_status",limited_agencies,"ORG-0008,ORG-0007,ORG-0005,ORG-0003",2024-10-19,2024-10-19,2025-08-26,,,paper,USR-013,,DOC-16873,
CNS-00658,CLI-0455,ORG-0004,1,explicit,superseded,indigenous_governance,"research,coordinated_access","family,substance_use,housing_status,financial",all_dsa_agencies,,2023-04-04,2023-04-04,2023-11-20,,2023-09-12,portal,USR-026,USR-022,DOC-71261,
CNS-00659,CLI-0455,ORG-0006,4,explicit,active,pipa,case_mgmt,"mental_health,housing_status",limited_agencies,"ORG-0001,ORG-0007,ORG-0002",2023-07-19,2023-07-19,2024-06-07,,,paper,USR-016,,DOC-94481,
CNS-00660,CLI-0456,ORG-0007,4,explicit,active,indigenous_governance,referrals,"demographics,financial,mental_health",all_dsa_agencies,,2025-05-10,2025-05-10,2026-02-04,,,paper,USR-031,,DOC-35592,
CNS-00661,CLI-0457,ORG-0001,2,coordinated_access,active,foippa,"coordinated_access,reporting","demographics,mental_health,housing_status",limited_agencies,"ORG-0002,ORG-0005,ORG-0004",2024-04-26,2024-04-26,2025-07-21,,,verbal_logged,USR-016,,DOC-32724,
CNS-00662,CLI-0458,ORG-0008,1,explicit,active,indigenous_governance,"coordinated_access,research",family,all_dsa_agencies,,2023-06-16,2023-06-16,2023-12-23,,2025-01-21,digital_form,USR-037,,DOC-54985,
CNS-00663,CLI-0459,ORG-0006,2,coordinated_access,active,indigenous_governance,"referrals,research,case_mgmt","family,housing_status",single_agency_only,,2024-04-02,2024-04-02,2025-09-11,2024-07-19,,paper,USR-007,,DOC-45051,RED_FLAG: scope_mismatch_seeded
CNS-00664,CLI-0460,ORG-0002,3,inherited,superseded,pipa_and_foippa,"research,case_mgmt,referrals",demographics,single_agency_only,,2023-09-19,2023-09-19,2025-04-13,,2026-02-15,digital_form,USR-035,,DOC-34868,
CNS-00665,CLI-0461,ORG-0005,1,explicit,superseded,foippa,case_mgmt,financial,all_dsa_agencies,,2025-07-25,2025-07-25,2026-07-17,,2026-01-18,paper,USR-013,,DOC-84953,
CNS-00666,CLI-0462,ORG-0008,4,explicit,active,indigenous_governance,referrals,"demographics,family,financial",limited_agencies,"ORG-0008,ORG-0002",2025-10-30,2025-10-30,2026-03-20,2025-12-26,,digital_form,USR-021,,DOC-76735,
CNS-00667,CLI-0463,ORG-0008,2,explicit,active,pipa,referrals,"medical,family",all_dsa_agencies,,2024-12-16,2024-12-16,2026-03-20,,,portal,USR-030,,DOC-71370,
CNS-00668,CLI-0464,ORG-0007,2,explicit,pending,pipa_and_foippa,"case_mgmt,referrals",demographics,all_dsa_agencies,,2025-09-07,2025-09-07,2027-03-29,,,verbal_logged,USR-029,,DOC-86387,
CNS-00669,CLI-0464,ORG-0002,1,explicit,pending,foippa_statutory,,"substance_use,mental_health",limited_agencies,"ORG-0001,ORG-0009,ORG-0005,ORG-0008",2023-06-19,2023-06-19,2025-05-09,,,digital_form,USR-019,,DOC-98466,RED_FLAG: foippa_statutory_missing_purpose
CNS-00670,CLI-9469,ORG-0004,4,explicit,active,foippa,"reporting,research","mental_health,demographics",all_dsa_agencies,,2025-09-25,2025-09-25,2026-07-28,,,paper,USR-037,USR-014,DOC-55474,
CNS-00671,CLI-9901,ORG-0007,2,explicit,superseded,foippa,"reporting,coordinated_access","family,mental_health",no_sharing,,2026-03-30,2026-03-30,2027-10-09,,2026-04-02,paper,USR-031,USR-032,DOC-81498,
CNS-00672,CLI-0467,ORG-0006,4,explicit,active,pipa_and_foippa,research,"mental_health,housing_status,substance_use",limited_agencies,"ORG-0004,ORG-0001,ORG-0005",2025-12-08,2025-12-08,2026-12-04,,,digital_form,USR-033,,DOC-35614,
CNS-00673,CLI-0468,ORG-0001,2,inherited,active,pipa,"reporting,coordinated_access,case_mgmt","substance_use,financial,family",limited_agencies,"ORG-0004,ORG-0008,ORG-0009,ORG-0002",2026-01-06,2026-01-06,2027-03-19,,,digital_form,USR-035,USR-009,DOC-77612,
CNS-00674,CLI-0469,ORG-0008,4,explicit,active,indigenous_governance,"referrals,coordinated_access","family,substance_use,housing_status,financial",limited_agencies,"ORG-0006,ORG-0001,ORG-0009,ORG-0005",2024-03-17,2024-03-17,2025-12-22,,,verbal_logged,USR-038,,DOC-52643,
CNS-00675,CLI-0470,ORG-0005,3,inherited,pending,foippa,"research,referrals","medical,housing_status,demographics",single_agency_only,,2024-03-09,2024-03-09,2024-11-20,,,paper,USR-036,,DOC-75064,
CNS-00676,CLI-0471,ORG-0006,3,explicit,active,pipa,reporting,"housing_status,mental_health",single_agency_only,"ORG-0005,ORG-0008,ORG-0006",2023-01-16,2023-01-16,2024-02-26,,,verbal_logged,USR-039,,DOC-14144,RED_FLAG: scope_mismatch_seeded
CNS-00677,CLI-0472,ORG-0006,3,coordinated_access,withdrawn,pipa,"reporting,case_mgmt","housing_status,financial",limited_agencies,"ORG-0002,ORG-0003,ORG-0006",2023-01-04,2023-01-04,2024-01-19,2024-01-20,,digital_form,USR-020,USR-038,DOC-82511,
CNS-00678,CLI-0473,ORG-0002,1,implied,active,pipa,coordinated_access,medical,no_sharing,,2023-05-16,2023-05-16,2024-07-20,,,portal,USR-002,,DOC-46708,
CNS-00679,CLI-0473,ORG-0004,2,implied,superseded,foippa_statutory,,"family,substance_use,housing_status,medical",single_agency_only,,2024-05-31,2024-05-31,2025-07-07,,2026-01-18,portal,USR-021,,DOC-51042,RED_FLAG: foippa_statutory_missing_purpose
CNS-00680,CLI-0474,ORG-0009,2,implied,active,pipa,"reporting,referrals,case_mgmt","mental_health,substance_use",limited_agencies,"ORG-0003,ORG-0006,ORG-0004,ORG-0002",2023-06-30,2023-06-30,2024-06-11,,,digital_form,USR-024,,DOC-23234,RED_FLAG: implied_consent_sensitive
CNS-00681,CLI-0475,ORG-0006,2,implied,superseded,pipa_and_foippa,"research,coordinated_access","medical,mental_health,substance_use",all_dsa_agencies,,2024-02-10,2024-02-10,2025-04-16,,2025-08-31,verbal_logged,USR-006,USR-023,DOC-99507,
CNS-00682,CLI-0476,ORG-0005,3,inherited,active,pipa_and_foippa,"referrals,case_mgmt,research","mental_health,family,substance_use",limited_agencies,"ORG-0006,ORG-0002,ORG-0009",2026-02-28,2026-02-28,2027-03-02,,,verbal_logged,USR-021,,DOC-79454,
CNS-00683,CLI-9525,ORG-0002,4,explicit,active,indigenous_governance,referrals,"housing_status,demographics,mental_health",single_agency_only,,2023-03-21,2023-03-21,2023-11-27,,,verbal_logged,USR-022,USR-009,DOC-17905,
CNS-00684,CLI-0478,ORG-0001,1,declined_anonymous,active,pipa_and_foippa,reporting,"substance_use,family,medical,mental_health",no_sharing,,2023-06-14,2023-06-14,2024-12-29,,,portal,USR-008,,DOC-56588,
CNS-00685,CLI-0479,ORG-0005,4,explicit,active,pipa,"referrals,research","family,financial,mental_health,demographics",single_agency_only,,2025-03-29,2025-03-29,2027-01-02,,,digital_form,USR-039,,DOC-72931,
CNS-00686,CLI-0479,ORG-0002,3,implied,active,pipa,"referrals,research","medical,demographics",limited_agencies,"ORG-0001,ORG-0009,ORG-0007,ORG-0005",2025-01-14,2025-01-14,2026-05-15,,,portal,USR-005,,DOC-82181,
CNS-00687,CLI-0479,ORG-0007,1,explicit,expired,foippa,research,"medical,financial,demographics,family",single_agency_only,,2026-02-04,2026-02-04,2026-02-23,,,verbal_logged,USR-006,,DOC-64971,
CNS-00688,CLI-0480,ORG-0007,4,explicit,active,indigenous_governance,"referrals,case_mgmt",financial,single_agency_only,,2024-12-10,2024-12-10,2025-07-25,,2025-06-01,paper,USR-040,USR-034,DOC-81078,
CNS-00689,CLI-0481,ORG-0003,3,explicit,active,pipa,"coordinated_access,case_mgmt,research",demographics,limited_agencies,"ORG-0001,ORG-0004",2025-03-14,2025-03-14,2026-11-09,,,verbal_logged,USR-038,N/A,DOC-80960,
CNS-00690,CLI-0482,ORG-0006,1,explicit,active,foippa,"referrals,coordinated_access,research",mental_health,limited_agencies,"ORG-0003,ORG-0005,ORG-0001,ORG-0002",2024-08-28,2024-08-28,2025-12-27,,,paper,USR-014,USR-014,DOC-78660,
CNS-00691,CLI-0482,ORG-0006,2,implied,active,foippa,"reporting,research","demographics,mental_health,substance_use",all_dsa_agencies,,2023-07-24,2023-07-24,2025-04-14,,,portal,USR-028,USR-019,DOC-85499,
CNS-00692,CLI-0483,ORG-0008,2,opt_out,expired,pipa,reporting,demographics,single_agency_only,,2025-11-02,2025-11-02,2026-01-17,,,portal,USR-030,,DOC-67412,
CNS-00693,CLI-0484,ORG-0005,1,explicit,superseded,pipa,"reporting,case_mgmt",housing_status,all_dsa_agencies,,2024-05-17,2024-05-17,2025-01-19,,2025-12-15,paper,USR-021,USR-019,DOC-32128,
CNS-00694,CLI-0485,ORG-0006,3,explicit,superseded,pipa,"referrals,reporting","mental_health,financial",all_dsa_agencies,,2025-07-29,2025-07-29,2026-04-20,,2025-08-28,portal,USR-028,,DOC-98552,
CNS-00695,CLI-0485,ORG-0009,1,explicit,active,foippa,"research,coordinated_access","substance_use,family",single_agency_only,,2023-09-11,2023-09-11,2025-03-30,,,verbal_logged,USR-038,,DOC-83843,
CNS-00696,CLI-0485,ORG-0006,2,inherited,active,indigenous_governance,reporting,"substance_use,financial",single_agency_only,,2025-05-28,2025-05-28,2026-12-04,,,portal,USR-008,USR-005,DOC-15129,
CNS-00697,CLI-0485,ORG-0005,2,implied,active,pipa,"reporting,case_mgmt",mental_health,single_agency_only,,2023-10-20,2023-10-20,2025-07-02,,,verbal_logged,USR-032,,DOC-56639,
CNS-00698,CLI-0485,ORG-0008,1,coordinated_access,expired,pipa_and_foippa,case_mgmt,"medical,financial,housing_status",anonymous_only,,2025-01-28,2025-01-28,2026-03-12,,,portal,USR-012,,DOC-38722,
CNS-00699,CLI-0486,ORG-0002,1,explicit,active,pipa,"reporting,case_mgmt",substance_use,limited_agencies,"ORG-0003,ORG-0001",2024-03-31,2024-03-31,2025-06-03,,,verbal_logged,USR-002,USR-016,DOC-30854,
CNS-00700,CLI-0487,ORG-0005,1,explicit,active,pipa,"coordinated_access,case_mgmt,referrals","housing_status,medical",all_dsa_agencies,,2026-02-17,2026-02-17,2026-12-14,,,verbal_logged,USR-005,USR-017,DOC-71839,
CNS-00701,CLI-0488,ORG-0001,2,explicit,active,indigenous_governance,referrals,"housing_status,financial,medical",limited_agencies,"ORG-0006,ORG-0001,ORG-0009,ORG-0004",2023-10-14,2023-10-14,2024-05-14,,,digital_form,USR-025,,DOC-35984,
CNS-00702,CLI-0489,ORG-0009,1,implied,active,pipa,"referrals,reporting",family,limited_agencies,"ORG-0004,ORG-0008,ORG-0002,ORG-0009",2025-02-09,2025-02-09,2025-10-19,,,paper,USR-008,,DOC-23809,
CNS-00703,CLI-0489,ORG-0001,1,explicit,active,pipa,"reporting,research","demographics,medical",limited_agencies,"ORG-0001,ORG-0008,ORG-0007,ORG-0002",2024-02-20,2024-02-20,2024-11-28,,,paper,USR-001,,DOC-74825,
CNS-00704,CLI-0490,ORG-0006,3,coordinated_access,expired,foippa,reporting,family,single_agency_only,,2025-10-16,2025-10-16,2026-02-11,,,digital_form,USR-020,,DOC-88381,
CNS-00705,CLI-0490,ORG-0009,2,implied,withdrawn,foippa,"research,reporting,coordinated_access","family,housing_status,medical,financial",limited_agencies,"ORG-0005,ORG-0002,ORG-0009",2023-08-18,2023-08-18,2024-06-16,2025-03-04,,digital_form,USR-003,,DOC-34758,
CNS-00706,CLI-0491,ORG-0002,3,explicit,active,pipa,"coordinated_access,referrals","mental_health,substance_use",single_agency_only,,2026-01-13,2026-01-13,2026-10-18,,,portal,USR-026,,DOC-69078,
CNS-00707,CLI-0492,ORG-0004,2,explicit,active,pipa,"reporting,case_mgmt,coordinated_access","mental_health,demographics,family",single_agency_only,,2023-09-19,2023-09-19,2024-09-23,,,portal,USR-036,,DOC-22083,
CNS-00708,CLI-0492,ORG-0007,3,inherited,active,pipa,coordinated_access,"mental_health,financial,demographics",all_dsa_agencies,,2024-09-07,2024-09-07,2026-04-10,,,portal,USR-018,,DOC-49938,
CNS-00709,CLI-0493,ORG-0008,1,inherited,superseded,pipa,reporting,"family,medical",all_dsa_agencies,,2024-12-23,2024-12-23,2025-07-07,,2025-05-26,paper,USR-017,USR-004,DOC-77498,
CNS-00710,CLI-0494,ORG-0009,1,explicit,active,pipa,"research,case_mgmt,referrals","medical,housing_status,demographics,mental_health",all_dsa_agencies,,2024-06-11,2024-06-11,2026-06-05,,,paper,USR-032,,DOC-27015,
CNS-00711,CLI-0495,ORG-0006,1,implied,active,pipa,"reporting,case_mgmt,coordinated_access","mental_health,substance_use",limited_agencies,"ORG-0007,ORG-0006,ORG-0005,ORG-0008",2023-10-08,2023-10-08,2025-06-10,,,portal,USR-034,,DOC-25294,RED_FLAG: implied_consent_sensitive
CNS-00712,CLI-0496,ORG-0009,4,inherited,superseded,pipa_and_foippa,coordinated_access,"family,mental_health",no_sharing,,2025-04-08,2025-04-08,2026-07-26,,2025-09-08,verbal_logged,USR-014,,DOC-66092,
CNS-00713,CLI-0497,ORG-0009,3,coordinated_access,active,indigenous_governance,"case_mgmt,research,reporting","mental_health,demographics,substance_use",all_dsa_agencies,,2026-01-12,2026-01-12,2027-01-28,,,verbal_logged,USR-028,,DOC-52454,
CNS-00714,CLI-0497,ORG-0001,3,coordinated_access,withdrawn,foippa,referrals,"mental_health,substance_use,medical",single_agency_only,,2024-02-01,2024-02-01,2025-04-04,2024-06-24,,portal,USR-021,,DOC-40493,
CNS-00715,CLI-0498,ORG-0009,3,explicit,active,indigenous_governance,"research,referrals","mental_health,housing_status,financial,medical",single_agency_only,,2024-08-30,2024-08-30,2025-10-24,,,verbal_logged,USR-027,USR-009,DOC-21318,RED_FLAG: scope_mismatch_seeded
CNS-00716,CLI-0499,ORG-0007,3,explicit,active,pipa,"case_mgmt,reporting",demographics,single_agency_only,,2025-08-01,2025-08-01,2027-04-13,,,verbal_logged,USR-035,,DOC-45780,
CNS-00717,CLI-0499,ORG-0004,1,explicit,superseded,pipa_and_foippa,"research,referrals","family,housing_status,financial,medical",all_dsa_agencies,,2025-09-19,2025-09-19,2026-05-24,,2025-10-31,portal,USR-018,,DOC-24558,
CNS-00718,CLI-0500,ORG-0009,4,inherited,active,indigenous_governance,case_mgmt,"demographics,substance_use",limited_agencies,"ORG-0007,ORG-0008",2025-05-20,2025-05-20,2027-01-29,,,paper,USR-002,,DOC-90418,
CNS-00719,CLI-0500,ORG-0003,1,inherited,active,pipa,"referrals,reporting,research","family,medical",all_dsa_agencies,,2023-02-23,2023-02-23,2023-12-19,,,digital_form,USR-008,,DOC-60823,
CNS-00720,CLI-0501,ORG-0009,1,explicit,superseded,pipa_and_foippa,referrals,"medical,substance_use",anonymous_only,,2026-03-02,2026-03-02,2026-10-31,,2026-04-07,digital_form,USR-010,,DOC-11380,
CNS-00721,CLI-0502,ORG-0002,3,explicit,active,pipa_and_foippa,coordinated_access,financial,single_agency_only,,2023-06-27,2023-06-27,2024-02-06,,,digital_form,USR-011,,DOC-67123,
CNS-00722,CLI-0503,ORG-0007,3,explicit,active,foippa,coordinated_access,"medical,financial,mental_health,family",no_sharing,,2023-06-05,2023-06-05,2024-04-22,,,verbal_logged,USR-017,,DOC-57861,
CNS-00723,CLI-0504,ORG-0001,3,explicit,active,indigenous_governance,"coordinated_access,referrals","mental_health,demographics,financial,housing_status",all_dsa_agencies,,2023-05-03,2023-05-03,2025-03-07,,,verbal_logged,USR-005,USR-024,DOC-27517,
CNS-00724,CLI-0504,ORG-0003,3,inherited,active,pipa,"referrals,case_mgmt","financial,mental_health,housing_status",all_dsa_agencies,,2023-06-14,2023-06-14,2025-01-27,,,paper,USR-039,999,DOC-87319,
