referral_id,client_id,referring_org_id,receiving_org_id,referral_source_module,referral_type,referral_reason,referral_priority,status,status_reason,submitted_at,acknowledged_at,decision_at,started_at,completed_at,cancelled_at,consent_record_id,related_service_encounter_id,referred_by_worker_name
REF-00622,CLI-0358,ORG-0007,ORG-0008,CA_Module,internal,detox_request,routine,completed,,2024-05-21 13:51:00,2024-05-23 03:23:00,2024-05-25 04:54:00,2024-05-31 08:05:00,2024-06-20 06:48:00,,CNS-04558,ENC-00635,Diane Mcdowell
REF-00623,CLI-0335,ORG-0007,ORG-0001,External_Portal,coordinated_access,detox_request,urgent,declined,consent_not_granted,2025-06-04 20:59:00,2025-06-06 14:37:00,2025-06-08 09:28:00,,,,CNS-03614,,Colin Fletcher
REF-00624,CLI-0607,ORG-0004,ORG-0008,External_Portal,internal,crisis_support,urgent,completed,,2026-01-04 20:33:00,2026-01-05 21:45:00,2026-01-06 14:42:00,2026-01-12 03:42:00,2026-02-08 00:58:00,,CNS-00872,ENC-00480,Laura Wilson
REF-00625,CLI-0579,ORG-0001,ORG-0003,CA_Module,coordinated_access,case_management,routine,completed,,2025-07-19 11:07:00,2025-07-20 12:33:00,2025-07-20 23:49:00,2025-07-27 12:32:00,2025-07-29 10:49:00,,CNS-04761,ENC-00417,Matthew Watts
REF-00626,CLI-0176,ORG-0005,ORG-0006,HIFIS_Intake,self_referral,legal_assistance,routine,accepted,,2023-03-15 17:27:00,2023-03-16 21:48:00,2023-03-18 04:26:00,2023-03-20 21:19:00,,,CNS-01830,,Jack Moore
REF-00627,CLI-0038,ORG-0009,ORG-0003,HIFIS_Referral,internal,crisis_support,urgent,accepted,,2025-02-23 14:43:00,2025-02-25 03:58:00,2025-02-25 17:26:00,2025-02-28 21:26:00,,,CNS-02847,,Dawn Wyatt
REF-00628,CLI-0322,ORG-0006,ORG-0005,CA_Module,internal,legal_assistance,routine,submitted,,2023-11-23 16:33:00,,,,,,CNS-04640,,Jacob Hill
REF-00629,CLI-0051,ORG-0008,ORG-0005,HIFIS_Referral,external,housing_support,urgent,accepted,,2025-11-21 21:01:00,2025-11-22 07:03:00,2025-11-23 20:13:00,2025-11-26 22:23:00,,,CNS-02820,,Nicole Gutierrez
REF-00630,CLI-0089,ORG-0001,ORG-0002,External_Portal,external,housing_support,routine,accepted,,2026-02-15 17:44:00,2026-02-17 17:18:00,2026-02-19 03:16:00,2026-02-20 15:03:00,,,CNS-03837,,Karen Wood
REF-00631,CLI-0502,ORG-0007,ORG-0006,CA_Module,external,mh_assessment,routine,accepted,,2023-05-13 21:22:00,2023-05-15 06:20:00,2023-05-16 14:05:00,2023-05-20 10:45:00,,,CNS-00721,,Dawn Parker
REF-00632,CLI-0296,ORG-0008,ORG-0002,HIFIS_Intake,external,detox_request,routine,pending,,2025-05-26 14:37:00,2025-05-27 05:56:00,,,,,CNS-04774,,Michael Fitzgerald
REF-00633,CLI-0474,ORG-0001,ORG-0004,External_Portal,internal,legal_assistance,routine,completed,,2023-07-21 15:53:00,2023-07-22 07:34:00,2023-07-23 18:38:00,2023-07-30 06:36:00,2023-08-01 14:48:00,,CNS-02674,ENC-00447,Mary Adkins
,CLI-0517,ORG-0003,ORG-0006,HIFIS_Referral,coordinated_access,mh_assessment,routine,completed,,2026-03-03 11:38:00,2026-03-05 05:20:00,2026-03-05 12:15:00,2026-03-08 01:06:00,2026-03-28 13:32:00,,CNS-01783,ENC-00064,Michael Martin
REF-00635,CLI-0152,ORG-0008,ORG-0006,External_Portal,self_referral,detox_request,routine,accepted,,2025-01-12 09:18:00,2025-01-12 22:08:00,2025-01-13 10:38:00,2025-01-14 11:35:00,,,CNS-04720,,James Morgan
REF-00636,CLI-0182,ORG-0001,ORG-0008,CA_Module,coordinated_access,case_management,urgent,completed,,2024-10-28 08:00:00,2024-10-29 03:20:00,2024-10-30 14:39:00,2024-11-01 18:55:00,2024-11-19 18:07:00,,CNS-03706,ENC-00431,Melissa Mann
REF-00637,CLI-0274,ORG-0005,ORG-0006,CA_Module,internal,shelter_bed_needed,routine,pending,,2026-02-27 20:37:00,2026-02-28 03:27:00,,,,,CNS-00394,,Vincent Smith
REF-00638,CLI-0647,ORG-0001,ORG-0009,HIFIS_Referral,coordinated_access,crisis_support,routine,declined,other,2025-06-23 14:20:00,2025-06-24 01:33:00,2025-06-26 17:36:00,,,,CNS-00936,,Charles Frost
REF-00639,CLI-0559,ORG-0006,ORG-0009,HIFIS_Referral,internal,shelter_bed_needed,urgent,pending,,2024-03-23 18:13:00,2024-03-23 21:24:00,,,,,CNS-01910,,Austin Walker
REF-00640,CLI-0062,ORG-0007,ORG-0004,CA_Module,external,case_management,routine,declined,out_of_catchment,2025-11-19 20:41:00,2025-11-21 05:40:00,2025-11-23 19:33:00,,,,CNS-00090,,Andrew Cruz
REF-00641,CLI-0124,ORG-0008,ORG-0003,HIFIS_Intake,internal,food_security,routine,accepted,,2025-08-05 14:18:00,2025-08-06 09:31:00,2025-08-08 20:01:00,2025-08-11 07:39:00,,,CNS-00178,,Miss Kelly Dawson
REF-00642,CLI-0840,ORG-9555,ORG-0006,CA_Module,internal,legal_assistance,crisis,declined,client_ineligible,2025-12-18 09:21:00,2025-12-19 06:06:00,2025-12-21 15:11:00,,,,CNS-04374,,Theresa Wilkins
REF-00643,CLI-0507,ORG-0004,ORG-0007,CA_Module,self_referral,case_management,urgent,completed,,2025-11-20 22:25:00,2025-11-22 13:45:00,2025-11-24 19:32:00,2025-11-28 22:03:00,2025-12-24 17:37:00,,CNS-04154,ENC-00267,Jessica Harris
REF-00644,CLI-0336,ORG-0007,ORG-0001,CA_Module,external,detox_request,crisis,submitted,,2023-11-11 19:47:00,,,,,,CNS-02680,,Regina Mitchell
REF-00645,CLI-0091,ORG-0001,ORG-0004,External_Portal,self_referral,legal_assistance,urgent,pending,,2024-10-29 15:21:00,2024-10-30 15:57:00,,,,,CNS-00130,,Kyle Black
REF-00646,CLI-0738,ORG-0004,ORG-0009,CA_Module,internal,detox_request,routine,declined,consent_not_granted,2025-03-23 15:04:00,2025-03-24 11:00:00,2025-03-25 07:39:00,,,,CNS-01953,,Christopher Johnson
REF-00647,CLI-0634,ORG-0008,ORG-0001,HIFIS_Intake,external,housing_support,routine,accepted,,2025-09-23 11:07:00,2025-09-23 12:43:00,2025-09-24 17:03:00,2025-09-28 20:19:00,,,CNS-04620,,Aaron Moore
REF-00648,CLI-0621,ORG-0003,ORG-0004,CA_Module,internal,case_management,routine,declined,other,2023-06-28 16:36:00,2023-06-29 20:00:00,2023-06-30 15:10:00,,,,CNS-01617,,Penny Gomez MD
REF-00649,CLI-0694,ORG-0006,ORG-0004,CA_Module,external,case_management,crisis,declined,client_ineligible,2025-04-05 07:03:00,2025-04-06 13:28:00,2025-04-09 11:31:00,,,,CNS-02860,,Kelly Mclaughlin
REF-00650,CLI-0402,ORG-0007,ORG-0005,HIFIS_Intake,coordinated_access,legal_assistance,routine,declined,other,2023-01-10 16:13:00,2023-01-12 04:04:00,2023-01-14 12:50:00,,,,CNS-03553,,Brandon Mitchell
REF-00651,CLI-0747,ORG-0001,ORG-0007,HIFIS_Intake,internal,detox_request,routine,accepted,,2025-05-24 22:50:00,2025-05-25 11:55:00,2025-05-27 16:23:00,2025-06-01 00:44:00,,,CNS-01077,,Suzanne Bailey
REF-00652,CLI-0336,ORG-0008,ORG-0003,HIFIS_Intake,internal,housing_support,urgent,accepted,,2023-12-06 08:46:00,2023-12-08 07:49:00,2023-12-09 21:44:00,2023-12-15 05:53:00,,,CNS-00475,,Destiny Obrien
REF-00653,CLI-0260,ORG-0005,ORG-0008,HIFIS_Referral,self_referral,case_management,routine,accepted,,2024-12-24 16:38:00,2024-12-25 19:30:00,2024-12-26 08:22:00,2025-01-01 14:11:00,,,CNS-00368,,Timothy Andrews
REF-00654,CLI-0173,ORG-0009,ORG-0007,CA_Module,internal,case_management,urgent,completed,,2023-12-13 15:38:00,2023-12-14 09:31:00,2023-12-14 13:06:00,2023-12-17 08:43:00,2024-01-15 23:42:00,,CNS-02707,ENC-00298,Jason Rodriguez
REF-00655,CLI-0637,ORG-0006,ORG-0008,HIFIS_Intake,external,mh_assessment,routine,completed,,2024-09-05 14:44:00,2024-09-07 12:00:00,2024-09-08 21:07:00,2024-09-10 01:19:00,2024-10-04 21:00:00,,CNS-04366,ENC-00295,Edward Arroyo
REF-00656,CLI-0405,ORG-0004,ORG-0006,HIFIS_Referral,internal,detox_request,routine,accepted,,2023-10-04 13:31:00,2023-10-05 23:43:00,2023-10-07 10:32:00,2023-10-14 09:34:00,,,CNS-00583,,Tina Walter
REF-00657,CLI-0164,ORG-0001,ORG-0003,HIFIS_Referral,external,housing_support,routine,accepted,,2025-01-21 07:40:00,2025-01-21 18:37:00,2025-01-23 04:26:00,2025-01-29 19:17:00,,,CNS-02005,,Laura Benson
REF-00658,CLI-0075,ORG-0004,ORG-0005,External_Portal,internal,housing_support,routine,completed,,2024-03-20 16:49:00,2024-03-20 17:38:00,2024-03-21 18:51:00,2024-03-22 17:04:00,2024-03-30 09:31:00,,CNS-01560,ENC-00392,Kristine Carrillo
REF-00659,CLI-0126,ORG-0009,ORG-0007,External_Portal,external,legal_assistance,routine,accepted,,2023-08-19 18:38:00,2023-08-19 20:22:00,2023-08-21 06:48:00,2023-08-22 09:58:00,,,CNS-04795,,Tonya Ellis
REF-00660,CLI-0409,ORG-0001,ORG-0002,CA_Module,self_referral,legal_assistance,urgent,declined,capacity_full,2024-09-24 15:13:00,2024-09-26 02:33:00,2024-09-28 21:13:00,,,,CNS-02478,,Kevin Johnson
REF-00661,CLI-0292,ORG-0008,ORG-0005,CA_Module,internal,housing_support,routine,accepted,,2026-02-05 11:30:00,2026-02-05 21:36:00,2026-02-07 00:02:00,2026-02-07 09:35:00,,,CNS-03558,,Austin Schultz
REF-00662,CLI-0673,ORG-0009,ORG-0001,HIFIS_Referral,internal,housing_support,routine,completed,,2024-02-18 10:11:00,2024-02-19 00:40:00,2024-02-20 00:34:00,2024-02-21 07:59:00,2024-03-09 16:31:00,,CNS-04823,ENC-00466,Megan Hall MD
REF-00663,CLI-0183,ORG-0005,ORG-0002,HIFIS_Referral,coordinated_access,mh_assessment,routine,accepted,,2024-12-18 21:24:00,2024-12-19 08:50:00,2024-12-21 11:06:00,2024-12-23 03:53:00,,,CNS-02918,,Kelli Smith
REF-00664,CLI-0226,ORG-0002,ORG-0003,HIFIS_Referral,coordinated_access,mh_assessment,routine,accepted,,2024-08-17 13:10:00,2024-08-18 16:02:00,2024-08-21 12:29:00,2024-08-21 20:14:00,,,CNS-04124,,Danielle Davis
REF-00665,CLI-0411,ORG-0008,ORG-0002,HIFIS_Intake,external,legal_assistance,routine,pending,,2026-01-04 11:38:00,2026-01-04 12:36:00,,,,,CNS-04617,,Samantha Jones
REF-00666,CLI-0194,ORG-0009,ORG-0007,HIFIS_Referral,external,legal_assistance,urgent,completed,,2025-06-04 07:10:00,2025-06-04 19:20:00,2025-06-05 01:54:00,2025-06-11 14:58:00,2025-06-25 06:24:00,,CNS-03827,ENC-00028,Karen Gomez
REF-00667,CLI-0214,ORG-0001,ORG-0006,External_Portal,external,legal_assistance,routine,completed,,2024-02-09 15:49:00,2024-02-09 21:23:00,2024-02-10 06:39:00,2024-02-14 04:44:00,2024-02-15 11:44:00,,CNS-04496,ENC-00258,Debra Valentine
REF-00668,CLI-0003,ORG-0009,ORG-0005,CA_Module,external,crisis_support,routine,accepted,,2024-08-19 22:28:00,2024-08-20 03:13:00,2024-08-21 11:59:00,2024-08-27 04:04:00,,,CNS-02952,,Susan Porter
REF-00669,CLI-0051,ORG-0001,ORG-0005,CA_Module,external,shelter_bed_needed,urgent,completed,,2025-03-15 16:53:00,2025-03-15 20:08:00,2025-03-17 19:31:00,2025-03-23 15:15:00,2025-04-03 05:58:00,,CNS-02804,ENC-00578,Nicolas Salas
REF-00670,CLI-0087,ORG-0008,ORG-0003,HIFIS_Intake,internal,legal_assistance,routine,accepted,,2025-06-25 11:35:00,2025-06-26 00:52:00,2025-06-26 05:23:00,2025-06-27 14:03:00,,,CNS-03106,,Dale Wright
REF-00671,CLI-0111,ORG-0002,ORG-0004,External_Portal,external,mh_assessment,routine,submitted,,2023-02-26 13:54:00,,,,,,CNS-01264,,Brittney Rodriguez
REF-00672,CLI-0633,ORG-0001,ORG-0007,External_Portal,external,food_security,routine,submitted,,2025-04-01 09:43:00,,,,,,CNS-02394,,Megan Alvarado
REF-00673,CLI-0487,ORG-0002,ORG-0003,External_Portal,self_referral,mh_assessment,urgent,accepted,,2024-07-10 21:36:00,2024-07-12 03:50:00,2024-07-15 02:29:00,2024-07-21 10:50:00,,,CNS-00700,,Pamela Weaver
REF-00674,CLI-0168,ORG-0005,ORG-0001,HIFIS_Referral,external,mh_assessment,urgent,accepted,,2023-02-21 16:34:00,2023-02-23 15:48:00,2023-02-24 03:45:00,2023-02-26 23:32:00,,,CNS-02474,,John Oliver
REF-00675,CLI-0103,ORG-0005,ORG-0007,CA_Module,external,shelter_bed_needed,routine,declined,client_ineligible,2025-04-03 20:57:00,2025-04-04 02:18:00,2025-04-06 01:29:00,,,,CNS-03849,,William Prince PhD
REF-00676,CLI-0099,ORG-0008,ORG-0001,HIFIS_Intake,coordinated_access,housing_support,urgent,accepted,,2025-07-10 17:04:00,2025-07-12 02:33:00,2025-07-14 19:16:00,2025-07-15 06:43:00,,,CNS-00143,,William Moon IV
REF-00677,CLI-0569,ORG-0001,ORG-0006,HIFIS_Intake,coordinated_access,shelter_bed_needed,routine,cancelled,no_longer_needed,2024-04-16 12:28:00,2024-04-17 20:23:00,,,,2024-04-19 10:00:00,CNS-03292,,Kenneth Brown
REF-00678,CLI-0633,ORG-0006,ORG-0003,External_Portal,self_referral,housing_support,routine,accepted,,2026-02-11 14:23:00,2026-02-13 01:09:00,2026-02-15 22:15:00,2026-02-17 22:26:00,,,CNS-03523,,Karen Fernandez
REF-00679,CLI-0221,ORG-0006,ORG-0009,CA_Module,coordinated_access,food_security,urgent,completed,,2024-06-06 14:36:00,2024-06-08 01:26:00,2024-06-10 09:10:00,2024-06-15 05:21:00,2024-06-24 03:49:00,,CNS-03965,ENC-00331,Jennifer Parks
REF-00680,CLI-0547,ORG-0005,ORG-0006,CA_Module,internal,housing_support,routine,pending,,2026-04-14 17:46:00,2026-04-15 21:05:00,,,,,CNS-04313,,William Wolfe
REF-00681,CLI-0618,ORG-0002,ORG-0008,HIFIS_Referral,self_referral,detox_request,routine,declined,out_of_catchment,2023-11-15 17:55:00,2023-11-16 09:49:00,2023-11-17 18:51:00,,,,CNS-02893,,Michael Smith
REF-00682,CLI-0058,ORG-0002,ORG-0008,CA_Module,coordinated_access,legal_assistance,routine,accepted,,2023-05-02 11:05:00,2023-05-03 13:08:00,2023-05-05 20:31:00,2023-05-08 02:36:00,,,CNS-01958,,Kevin Nguyen
REF-00683,CLI-0182,ORG-0007,ORG-0004,External_Portal,internal,food_security,urgent,accepted,,2025-12-17 12:56:00,2025-12-18 04:15:00,2025-12-19 07:52:00,2025-12-23 11:52:00,,,CNS-03706,,Debbie Dunn
REF-00684,CLI-0273,ORG-0006,ORG-0007,External_Portal,external,food_security,routine,completed,,2024-09-19 16:59:00,2024-09-20 03:32:00,2024-09-20 16:00:00,2024-09-21 13:39:00,2024-09-26 09:36:00,,CNS-00393,ENC-00401,John Austin
REF-00685,CLI-0301,ORG-0006,ORG-0009,HIFIS_Intake,external,legal_assistance,routine,declined,consent_not_granted,2023-06-15 16:11:00,2023-06-17 11:22:00,2023-06-19 05:21:00,,,,CNS-00427,,Jonathan Clark
REF-00686,CLI-0077,ORG-0003,ORG-0002,External_Portal,coordinated_access,legal_assistance,crisis,pending,,2025-03-04 21:11:00,2025-03-05 14:58:00,,,,,CNS-04481,,Jacqueline Dickerson
REF-00687,CLI-0220,ORG-0009,ORG-0008,CA_Module,external,mh_assessment,urgent,accepted,,2023-08-31 07:03:00,2023-09-01 15:16:00,2023-09-03 11:25:00,2023-09-04 20:28:00,,,CNS-00310,,Christopher Anderson
REF-00688,CLI-0817,ORG-0009,ORG-0004,CA_Module,external,housing_support,routine,completed,,2026-03-10 14:03:00,2026-03-11 13:44:00,2026-03-14 06:17:00,2026-03-20 15:04:00,2026-03-28 11:24:00,,CNS-02099,ENC-00568,Crystal Garcia
REF-00689,CLI-0079,ORG-0001,ORG-0003,HIFIS_Intake,coordinated_access,mh_assessment,routine,pending,,2025-12-31 19:10:00,2026-01-01 16:43:00,,,,,CNS-03423,,David Reynolds
REF-00690,CLI-0276,ORG-0007,ORG-0001,External_Portal,self_referral,mh_assessment,urgent,accepted,,2025-03-08 07:24:00,2025-03-10 00:30:00,2025-03-12 09:55:00,2025-03-15 04:35:00,,,CNS-04861,,Charles Haley
REF-00691,CLI-0832,ORG-0003,ORG-0002,HIFIS_Referral,external,shelter_bed_needed,routine,accepted,,2023-03-17 07:27:00,2023-03-17 13:14:00,2023-03-19 02:35:00,2023-03-24 02:37:00,,,CNS-01192,,Robert Thompson
REF-00692,CLI-0105,ORG-0002,ORG-0004,External_Portal,internal,case_management,routine,accepted,,2024-01-27 08:00:00,2024-01-28 01:51:00,2024-01-28 10:02:00,2024-01-30 13:39:00,,,CNS-02480,,Dr. Samuel Holmes DDS
REF-00693,CLI-0809,ORG-0009,ORG-0004,CA_Module,internal,shelter_bed_needed,routine,declined,other,2023-12-20 19:56:00,2023-12-21 01:53:00,2023-12-22 14:57:00,,,,CNS-03207,,Elizabeth Hart
REF-00694,CLI-0474,ORG-0007,ORG-0008,CA_Module,internal,food_security,urgent,declined,capacity_full,2025-07-16 15:10:00,2025-07-16 17:52:00,2025-07-17 03:17:00,,,,CNS-02674,,Jennifer Vaughn
REF-00695,CLI-0140,ORG-0005,ORG-0008,CA_Module,external,detox_request,routine,submitted,,2025-09-27 20:04:00,,,,,,CNS-03290,,Robert Woods
REF-00696,CLI-0532,ORG-0006,ORG-0005,HIFIS_Intake,internal,legal_assistance,routine,accepted,,2025-08-21 13:57:00,2025-08-22 23:53:00,2025-08-25 21:40:00,2025-08-27 20:42:00,,,CNS-03681,,Joanna Cook
REF-00697,CLI-0511,ORG-0008,ORG-0009,External_Portal,external,mh_assessment,urgent,declined,capacity_full,2025-12-30 13:24:00,2025-12-31 20:10:00,2026-01-03 08:29:00,,,,CNS-04857,,Justin Frederick
REF-00698,CLI-0042,ORG-0006,ORG-0004,HIFIS_Referral,self_referral,legal_assistance,urgent,declined,other,2026-01-01 07:49:00,2026-01-02 03:28:00,2026-01-03 11:51:00,,,,CNS-00064,,Alejandro Martinez
REF-00699,CLI-0828,ORG-0007,ORG-0001,CA_Module,coordinated_access,case_management,routine,completed,,2026-02-03 19:27:00,2026-02-03 20:58:00,2026-02-06 07:11:00,2026-02-08 17:25:00,2026-02-25 00:36:00,,CNS-04478,ENC-00687,Tracey Gonzalez
REF-00700,CLI-0018,ORG-0008,ORG-0006,CA_Module,coordinated_access,food_security,urgent,completed,,2023-06-28 16:08:00,2023-06-29 19:13:00,2023-06-30 18:46:00,2023-07-02 08:36:00,2023-07-19 16:19:00,,CNS-03223,ENC-00340,Mariah Thompson
REF-00701,CLI-0107,ORG-0009,ORG-0001,HIFIS_Intake,external,legal_assistance,routine,completed,,2024-07-22 16:03:00,2024-07-24 02:48:00,2024-07-26 03:27:00,2024-08-02 01:34:00,2024-08-30 22:11:00,,CNS-04075,ENC-00735,Heather Nunez
REF-00702,CLI-0247,ORG-0006,ORG-0003,HIFIS_Intake,external,food_security,urgent,completed,,2024-11-08 21:46:00,2024-11-10 02:45:00,2024-11-12 05:14:00,2024-11-15 21:51:00,2024-12-06 19:55:00,,CNS-02624,ENC-00461,Dr. Steve James
REF-00703,CLI-0574,ORG-0006,ORG-0003,HIFIS_Intake,coordinated_access,crisis_support,routine,accepted,,2025-05-08 08:05:00,2025-05-10 05:37:00,2025-05-13 01:45:00,2025-05-16 18:53:00,,,CNS-04505,,Mark Thomas
REF-00704,CLI-0604,ORG-0003,ORG-0006,CA_Module,coordinated_access,shelter_bed_needed,urgent,accepted,,2025-05-26 12:13:00,2025-05-28 07:19:00,2025-05-30 14:34:00,2025-06-05 06:36:00,,,CNS-00867,,Robert Rogers
REF-00705,CLI-0146,ORG-0001,ORG-0005,HIFIS_Referral,self_referral,food_security,routine,declined,out_of_catchment,2023-03-19 08:35:00,2023-03-20 02:59:00,2023-03-20 16:13:00,,,,CNS-02018,,Laura Sweeney
REF-00706,CLI-0147,ORG-0007,ORG-0006,HIFIS_Intake,external,food_security,routine,accepted,,2026-01-17 13:43:00,2026-01-19 07:44:00,2026-01-22 02:33:00,2026-01-26 09:28:00,,,CNS-00210,,Christopher Perez
REF-00707,CLI-0428,ORG-0002,ORG-0006,HIFIS_Intake,internal,housing_support,routine,pending,,2023-12-10 08:32:00,2023-12-11 09:12:00,,,,,CNS-02630,,Eddie Adams
REF-00708,CLI-0210,ORG-0005,ORG-0008,HIFIS_Intake,external,case_management,routine,submitted,,2025-10-17 13:28:00,,,,,,CNS-02925,,Denise Wallace
REF-00709,CLI-0358,ORG-0004,ORG-0005,HIFIS_Referral,external,legal_assistance,routine,declined,client_ineligible,2023-05-16 19:03:00,2023-05-17 12:17:00,2023-05-18 16:54:00,,,,CNS-03804,,Heidi Matthews
REF-00710,CLI-0299,ORG-0005,ORG-0002,HIFIS_Intake,external,shelter_bed_needed,routine,accepted,,2025-05-30 12:43:00,2025-05-30 14:18:00,2025-05-31 18:29:00,2025-06-01 18:47:00,,,CNS-04482,,Jennifer White
REF-00711,CLI-0749,ORG-0003,ORG-0002,External_Portal,coordinated_access,crisis_support,routine,submitted,,2025-04-30 20:31:00,,,,,,CNS-04576,,Nicholas Stanley
REF-00712,CLI-0246,ORG-0007,ORG-0006,HIFIS_Referral,external,food_security,routine,completed,,2024-09-29 16:21:00,2024-10-01 11:00:00,2024-10-01 19:56:00,2024-10-04 05:14:00,2024-10-15 15:30:00,,CNS-04365,ENC-00749,Mercedes Miller
REF-00713,CLI-0207,ORG-0006,ORG-0002,HIFIS_Intake,coordinated_access,detox_request,routine,pending,,2025-02-20 17:23:00,2025-02-21 07:54:00,,,,,CNS-04946,,Brian Brown
REF-00714,CLI-0197,ORG-0004,ORG-0005,CA_Module,coordinated_access,shelter_bed_needed,urgent,declined,out_of_catchment,2024-02-26 09:19:00,2024-02-28 06:31:00,2024-03-02 06:31:00,,,,CNS-04447,,Kimberly Johnson
REF-00715,CLI-0476,ORG-0001,ORG-0004,CA_Module,external,crisis_support,routine,accepted,,2025-05-15 21:18:00,2025-05-16 05:02:00,2025-05-18 01:42:00,2025-05-19 11:52:00,,,CNS-01417,,Phillip Miller
REF-00716,CLI-0448,ORG-0003,ORG-0002,HIFIS_Intake,internal,food_security,crisis,completed,,2026-02-25 15:42:00,2026-02-26 01:28:00,2026-02-28 16:20:00,2026-03-07 06:54:00,2026-03-27 23:21:00,,CNS-01798,ENC-00162,Christopher Pena
REF-00717,CLI-0055,ORG-0007,ORG-0006,HIFIS_Intake,external,mh_assessment,crisis,completed,,2024-12-07 08:10:00,2024-12-08 00:17:00,2024-12-10 02:36:00,2024-12-15 21:36:00,2025-01-13 03:48:00,,CNS-02051,ENC-00009,Ellen Wright
REF-00718,CLI-0165,ORG-0006,ORG-0003,CA_Module,self_referral,case_management,routine,accepted,,2026-02-19 09:37:00,2026-02-21 07:50:00,2026-02-23 01:48:00,2026-03-01 23:03:00,,,CNS-04569,,Mark Anderson
REF-00719,CLI-0695,ORG-0006,ORG-0002,CA_Module,coordinated_access,detox_request,urgent,cancelled,other,2024-07-19 19:42:00,2024-07-20 16:12:00,,,,2024-07-24 02:13:00,CNS-02048,,Alyssa Alvarado
REF-00720,CLI-0244,ORG-0001,ORG-0002,CA_Module,external,crisis_support,crisis,accepted,,2023-12-14 11:56:00,2023-12-16 00:21:00,2023-12-18 04:38:00,2023-12-23 20:26:00,,,CNS-02705,,Erika Alvarez
REF-00721,CLI-0010,ORG-0002,ORG-0009,HIFIS_Intake,coordinated_access,legal_assistance,routine,completed,,2024-09-08 08:47:00,2024-09-10 03:20:00,2024-09-11 11:31:00,2024-09-16 07:39:00,2024-10-08 15:57:00,,CNS-00013,ENC-00516,Kimberly Nelson
REF-00722,CLI-0046,ORG-0003,ORG-0001,External_Portal,internal,case_management,urgent,submitted,,2023-06-07 08:53:00,,,,,,CNS-04066,,Wayne Wolfe
REF-00723,CLI-0044,ORG-0004,ORG-0002,External_Portal,coordinated_access,legal_assistance,routine,accepted,,2024-09-02 22:37:00,2024-09-04 17:18:00,2024-09-05 11:42:00,2024-09-06 12:10:00,,,CNS-02493,,Kyle Welch
REF-00724,CLI-0493,ORG-0006,ORG-0003,External_Portal,self_referral,case_management,routine,accepted,,2025-09-30 17:58:00,2025-10-01 00:37:00,2025-10-03 02:05:00,2025-10-03 16:50:00,,,CNS-00709,,Kristy Mills
REF-00725,CLI-0534,ORG-0009,ORG-0002,HIFIS_Intake,external,housing_support,urgent,accepted,,2025-05-02 20:26:00,2025-05-04 11:08:00,2025-05-06 05:18:00,2025-05-06 17:34:00,,,CNS-02589,,Emily Reed
REF-00726,CLI-0398,ORG-0005,ORG-0008,CA_Module,external,housing_support,routine,declined,client_ineligible,2025-01-28 20:07:00,2025-01-29 01:30:00,2025-01-30 08:24:00,,,,CNS-00571,,Regina Ramos
REF-00727,CLI-0192,ORG-9343,ORG-0006,HIFIS_Referral,self_referral,case_management,crisis,completed,,2025-11-12 19:38:00,2025-11-13 23:43:00,2025-11-14 09:54:00,2025-11-21 04:27:00,2025-11-27 01:58:00,,CNS-02935,ENC-00380,David Torres
REF-00728,CLI-0582,ORG-0008,ORG-0005,External_Portal,coordinated_access,mh_assessment,urgent,accepted,,2025-03-05 16:33:00,2025-03-07 01:56:00,2025-03-10 00:13:00,2025-03-16 22:20:00,,,CNS-00839,,Robert Charles
REF-00729,CLI-0586,ORG-0007,ORG-0004,HIFIS_Intake,internal,legal_assistance,routine,submitted,,2023-04-15 13:24:00,,,,,,CNS-00843,,John Smith
REF-00730,CLI-0834,ORG-0002,ORG-0008,External_Portal,external,mh_assessment,routine,accepted,,2023-09-04 16:25:00,2023-09-06 08:56:00,2023-09-06 11:17:00,2023-09-07 17:59:00,,,CNS-02597,,Theresa Woods
REF-00731,CLI-0772,ORG-0002,ORG-0008,HIFIS_Referral,external,legal_assistance,crisis,pending,,2023-01-10 11:11:00,2023-01-11 00:50:00,,,,,CNS-02383,,Jeffrey Carter
REF-00732,CLI-0428,ORG-0008,ORG-0004,HIFIS_Referral,coordinated_access,shelter_bed_needed,routine,declined,capacity_full,2025-07-20 16:10:00,2025-07-22 10:10:00,2025-07-24 05:24:00,,,,CNS-04089,,Adam Brooks
